"area_name","date","to","from","total","hour","hour_tw","ampm","hour12"
"Near South Side","2019/11/22","24","44","68","9","9","AM","9 AM"
"Near South Side","2019/11/22","26","27","53","10","10","AM","10 AM"
"Near South Side","2019/11/22","31","38","69","11","11","AM","11 AM"
"Near South Side","2019/11/22","41","23","64","12","12","PM","12 PM"
"Near South Side","2019/11/22","29","22","51","13","1","PM","1 PM"
"Near South Side","2019/11/22","53","33","86","14","2","PM","2 PM"
"Near South Side","2019/11/22","43","32","75","15","3","PM","3 PM"
"Near South Side","2019/11/22","50","35","85","16","4","PM","4 PM"
"Near South Side","2019/11/22","75","36","111","17","5","PM","5 PM"
"Near South Side","2019/11/22","81","35","116","18","6","PM","6 PM"
"Near South Side","2019/11/22","61","21","82","19","7","PM","7 PM"
"Near South Side","2019/11/22","41","10","51","20","8","PM","8 PM"
"Near South Side","2019/11/22","44","14","58","21","9","PM","9 PM"
"Near South Side","2019/11/22","44","9","53","22","10","PM","10 PM"
"Near South Side","2019/11/22","30","9","39","23","11","PM","11 PM"
"Near South Side","2019/11/23","20","5","25","0","12","AM","12 AM"
"Near South Side","2019/11/23","20","3","23","1","1","AM","1 AM"
"Near South Side","2019/11/23","14","4","18","2","2","AM","2 AM"
"Near South Side","2019/11/23","12","1","13","3","3","AM","3 AM"
"Near South Side","2019/11/23","5","2","7","4","4","AM","4 AM"
"Near South Side","2019/11/23","4","2","6","5","5","AM","5 AM"
"Near South Side","2019/11/23","2","4","6","6","6","AM","6 AM"
"Near South Side","2019/11/23","10","12","22","7","7","AM","7 AM"
"Near South Side","2019/11/23","15","6","21","8","8","AM","8 AM"
"Near South Side","2019/11/23","20","13","33","9","9","AM","9 AM"
"Near South Side","2019/11/23","28","12","40","10","10","AM","10 AM"
"Near South Side","2019/11/23","33","20","53","11","11","AM","11 AM"
"Near South Side","2019/11/23","30","33","63","12","12","PM","12 PM"
"Near South Side","2019/11/23","33","20","53","13","1","PM","1 PM"
"Near South Side","2019/11/23","38","39","77","14","2","PM","2 PM"
"Near South Side","2019/11/23","25","24","49","15","3","PM","3 PM"
"Near South Side","2019/11/23","34","33","67","16","4","PM","4 PM"
"Near South Side","2019/11/23","22","34","56","17","5","PM","5 PM"
"Near South Side","2019/11/23","30","27","57","18","6","PM","6 PM"
"Near South Side","2019/11/23","36","20","56","19","7","PM","7 PM"
"Near South Side","2019/11/23","47","13","60","20","8","PM","8 PM"
"Near South Side","2019/11/23","37","12","49","21","9","PM","9 PM"
"Near South Side","2019/11/23","40","10","50","22","10","PM","10 PM"
"Near South Side","2019/11/23","32","13","45","23","11","PM","11 PM"
"Near South Side","2019/11/24","22","8","30","0","12","AM","12 AM"
"Near South Side","2019/11/24","20","4","24","1","1","AM","1 AM"
"Near South Side","2019/11/24","14","5","19","2","2","AM","2 AM"
"Near South Side","2019/11/24","13","2","15","3","3","AM","3 AM"
"Near South Side","2019/11/24","9","4","13","4","4","AM","4 AM"
"Near South Side","2019/11/24","8","0","8","5","5","AM","5 AM"
"Near South Side","2019/11/24","4","3","7","6","6","AM","6 AM"
"Near South Side","2019/11/24","8","10","18","7","7","AM","7 AM"
"Near South Side","2019/11/24","28","12","40","8","8","AM","8 AM"
"Near South Side","2019/11/24","64","12","76","9","9","AM","9 AM"
"Near South Side","2019/11/24","88","24","112","10","10","AM","10 AM"
"Near South Side","2019/11/24","90","16","106","11","11","AM","11 AM"
"Near South Side","2019/11/24","49","28","77","12","12","PM","12 PM"
"Near South Side","2019/11/24","28","32","60","13","1","PM","1 PM"
"Near South Side","2019/11/24","30","47","77","14","2","PM","2 PM"
"Near South Side","2019/11/24","33","79","112","15","3","PM","3 PM"
"Near South Side","2019/11/24","21","69","90","16","4","PM","4 PM"
"Near South Side","2019/11/24","20","44","64","17","5","PM","5 PM"
"Near South Side","2019/11/24","18","20","38","18","6","PM","6 PM"
"Near South Side","2019/11/24","21","7","28","19","7","PM","7 PM"
"Near South Side","2019/11/24","15","5","20","20","8","PM","8 PM"
"Near South Side","2019/11/24","17","4","21","21","9","PM","9 PM"
"Near South Side","2019/11/24","10","2","12","22","10","PM","10 PM"
"Near South Side","2019/11/24","7","5","12","23","11","PM","11 PM"
"Near South Side","2019/11/25","4","0","4","0","12","AM","12 AM"
"Near South Side","2019/11/25","3","4","7","1","1","AM","1 AM"
"Near South Side","2019/11/25","3","3","6","2","2","AM","2 AM"
"Near South Side","2019/11/25","2","0","2","4","4","AM","4 AM"
"Near South Side","2019/11/25","5","5","10","5","5","AM","5 AM"
"Near South Side","2019/11/25","11","6","17","6","6","AM","6 AM"
"Near South Side","2019/11/25","11","18","29","7","7","AM","7 AM"
"Near South Side","2019/11/25","21","26","47","8","8","AM","8 AM"
"Near South Side","2019/11/25","25","24","49","9","9","AM","9 AM"
"Near South Side","2019/11/25","32","18","50","10","10","AM","10 AM"
"Near South Side","2019/11/25","24","18","42","11","11","AM","11 AM"
"Near South Side","2019/11/25","37","27","64","12","12","PM","12 PM"
"Near South Side","2019/11/25","31","34","65","13","1","PM","1 PM"
"Near South Side","2019/11/25","38","28","66","14","2","PM","2 PM"
"Near South Side","2019/11/25","32","23","55","15","3","PM","3 PM"
"Near South Side","2019/11/25","33","43","76","16","4","PM","4 PM"
"Near South Side","2019/11/25","41","29","70","17","5","PM","5 PM"
"Near South Side","2019/11/25","55","11","66","18","6","PM","6 PM"
"Near South Side","2019/11/25","49","15","64","19","7","PM","7 PM"
"Near South Side","2019/11/25","26","12","38","20","8","PM","8 PM"
"Near South Side","2019/11/25","21","8","29","21","9","PM","9 PM"
"Near South Side","2019/11/25","20","1","21","22","10","PM","10 PM"
"Near South Side","2019/11/25","6","4","10","23","11","PM","11 PM"
"Near South Side","2019/11/26","5","2","7","0","12","AM","12 AM"
"Near South Side","2019/11/26","1","1","2","1","1","AM","1 AM"
"Near South Side","2019/11/26","2","1","3","2","2","AM","2 AM"
"Near South Side","2019/11/26","1","1","2","3","3","AM","3 AM"
"Near South Side","2019/11/26","1","5","6","4","4","AM","4 AM"
"Near South Side","2019/11/26","3","4","7","5","5","AM","5 AM"
"Near South Side","2019/11/26","10","11","21","6","6","AM","6 AM"
"Near South Side","2019/11/26","22","15","37","7","7","AM","7 AM"
"Near South Side","2019/11/26","27","27","54","8","8","AM","8 AM"
"Near South Side","2019/11/26","32","25","57","9","9","AM","9 AM"
"Near South Side","2019/11/26","34","22","56","10","10","AM","10 AM"
"Near South Side","2019/11/26","34","32","66","11","11","AM","11 AM"
"Near South Side","2019/11/26","40","24","64","12","12","PM","12 PM"
"Near South Side","2019/11/26","36","36","72","13","1","PM","1 PM"
"Near South Side","2019/11/26","43","55","98","14","2","PM","2 PM"
"Near South Side","2019/11/26","52","47","99","15","3","PM","3 PM"
"Near South Side","2019/11/26","42","51","93","16","4","PM","4 PM"
"Near South Side","2019/11/26","65","32","97","17","5","PM","5 PM"
"Near South Side","2019/11/26","84","35","119","18","6","PM","6 PM"
"Near South Side","2019/11/26","54","16","70","19","7","PM","7 PM"
"Near South Side","2019/11/26","45","7","52","20","8","PM","8 PM"
"Near South Side","2019/11/26","33","19","52","21","9","PM","9 PM"
"Near South Side","2019/11/26","22","7","29","22","10","PM","10 PM"
"Near South Side","2019/11/26","16","1","17","23","11","PM","11 PM"
"Near South Side","2019/11/27","10","0","10","0","12","AM","12 AM"
"Near South Side","2019/11/27","5","1","6","1","1","AM","1 AM"
"Near South Side","2019/11/27","0","1","1","2","2","AM","2 AM"
"Near South Side","2019/11/27","2","1","3","3","3","AM","3 AM"
"Near South Side","2019/11/27","4","5","9","4","4","AM","4 AM"
"Near South Side","2019/11/27","3","6","9","5","5","AM","5 AM"
"Near South Side","2019/11/27","15","4","19","6","6","AM","6 AM"
"Near South Side","2019/11/27","24","20","44","7","7","AM","7 AM"
"Near South Side","2019/11/27","29","24","53","8","8","AM","8 AM"
"Near South Side","2019/11/27","27","24","51","9","9","AM","9 AM"
"Near South Side","2019/11/27","40","24","64","10","10","AM","10 AM"
"Near South Side","2019/11/27","41","27","68","11","11","AM","11 AM"
"Near South Side","2019/11/27","59","41","100","12","12","PM","12 PM"
"Near South Side","2019/11/27","37","50","87","13","1","PM","1 PM"
"Near South Side","2019/11/27","46","41","87","14","2","PM","2 PM"
"Near South Side","2019/11/27","53","38","91","15","3","PM","3 PM"
"Near South Side","2019/11/27","38","51","89","16","4","PM","4 PM"
"Near South Side","2019/11/27","35","27","62","17","5","PM","5 PM"
"Near South Side","2019/11/27","28","21","49","18","6","PM","6 PM"
"Near South Side","2019/11/27","20","13","33","19","7","PM","7 PM"
"Near South Side","2019/11/27","15","5","20","20","8","PM","8 PM"
"Near South Side","2019/11/27","16","6","22","21","9","PM","9 PM"
"Near South Side","2019/11/27","23","8","31","22","10","PM","10 PM"
"Near South Side","2019/11/27","14","1","15","23","11","PM","11 PM"
"Near South Side","2019/11/28","15","6","21","0","12","AM","12 AM"
"Near South Side","2019/11/28","10","2","12","1","1","AM","1 AM"
"Near South Side","2019/11/28","10","0","10","2","2","AM","2 AM"
"Near South Side","2019/11/28","12","1","13","3","3","AM","3 AM"
"Near South Side","2019/11/28","5","3","8","4","4","AM","4 AM"
"Near South Side","2019/11/28","3","2","5","5","5","AM","5 AM"
"Near South Side","2019/11/28","5","5","10","6","6","AM","6 AM"
"Near South Side","2019/11/28","4","8","12","7","7","AM","7 AM"
"Near South Side","2019/11/28","3","7","10","8","8","AM","8 AM"
"Near South Side","2019/11/28","10","6","16","9","9","AM","9 AM"
"Near South Side","2019/11/28","18","4","22","10","10","AM","10 AM"
"Near South Side","2019/11/28","16","6","22","11","11","AM","11 AM"
"Near South Side","2019/11/28","17","8","25","12","12","PM","12 PM"
"Near South Side","2019/11/28","11","13","24","13","1","PM","1 PM"
"Near South Side","2019/11/28","12","14","26","14","2","PM","2 PM"
"Near South Side","2019/11/28","22","17","39","15","3","PM","3 PM"
"Near South Side","2019/11/28","18","19","37","16","4","PM","4 PM"
"Near South Side","2019/11/28","12","17","29","17","5","PM","5 PM"
"Near South Side","2019/11/28","18","5","23","18","6","PM","6 PM"
"Near South Side","2019/11/28","14","5","19","19","7","PM","7 PM"
"Near South Side","2019/11/28","10","6","16","20","8","PM","8 PM"
"Near South Side","2019/11/28","14","2","16","21","9","PM","9 PM"
"Near South Side","2019/11/28","8","2","10","22","10","PM","10 PM"
"Near South Side","2019/11/28","6","1","7","23","11","PM","11 PM"
"Near South Side","2019/11/29","2","0","2","0","12","AM","12 AM"
"Near South Side","2019/11/29","4","0","4","1","1","AM","1 AM"
"Near South Side","2019/11/29","1","2","3","2","2","AM","2 AM"
"Near South Side","2019/11/29","1","0","1","3","3","AM","3 AM"
"Near South Side","2019/11/29","6","1","7","5","5","AM","5 AM"
"Near South Side","2019/11/29","8","5","13","6","6","AM","6 AM"
"Near South Side","2019/11/29","26","8","34","7","7","AM","7 AM"
"Near South Side","2019/11/29","31","12","43","8","8","AM","8 AM"
"Near South Side","2019/11/29","37","7","44","9","9","AM","9 AM"
"Near South Side","2019/11/29","49","12","61","10","10","AM","10 AM"
"Near South Side","2019/11/29","62","23","85","11","11","AM","11 AM"
"Near South Side","2019/11/29","51","39","90","12","12","PM","12 PM"
"Near South Side","2019/11/29","47","40","87","13","1","PM","1 PM"
"Near South Side","2019/11/29","56","50","106","14","2","PM","2 PM"
"Near South Side","2019/11/29","50","66","116","15","3","PM","3 PM"
"Near South Side","2019/11/29","51","72","123","16","4","PM","4 PM"
"Near South Side","2019/11/29","41","77","118","17","5","PM","5 PM"
"Near South Side","2019/11/29","29","48","77","18","6","PM","6 PM"
"Near South Side","2019/11/29","34","25","59","19","7","PM","7 PM"
"Near South Side","2019/11/29","26","16","42","20","8","PM","8 PM"
"Near South Side","2019/11/29","28","12","40","21","9","PM","9 PM"
"Near South Side","2019/11/29","18","9","27","22","10","PM","10 PM"
"Near South Side","2019/11/29","19","8","27","23","11","PM","11 PM"
"Near South Side","2019/11/30","13","5","18","0","12","AM","12 AM"
"Near South Side","2019/11/30","12","2","14","1","1","AM","1 AM"
"Near South Side","2019/11/30","14","3","17","2","2","AM","2 AM"
"Near South Side","2019/11/30","12","1","13","3","3","AM","3 AM"
"Near South Side","2019/11/30","5","0","5","4","4","AM","4 AM"
"Near South Side","2019/11/30","2","3","5","5","5","AM","5 AM"
"Near South Side","2019/11/30","8","2","10","6","6","AM","6 AM"
"Near South Side","2019/11/30","25","4","29","7","7","AM","7 AM"
"Near South Side","2019/11/30","59","13","72","8","8","AM","8 AM"
"Near South Side","2019/11/30","107","16","123","9","9","AM","9 AM"
"Near South Side","2019/11/30","98","21","119","10","10","AM","10 AM"
"Near South Side","2019/11/30","110","37","147","11","11","AM","11 AM"
"Near South Side","2019/11/30","122","59","181","12","12","PM","12 PM"
"Near South Side","2019/11/30","127","83","210","13","1","PM","1 PM"
"Near South Side","2019/11/30","148","104","252","14","2","PM","2 PM"
"Near South Side","2019/11/30","133","118","251","15","3","PM","3 PM"
"Near South Side","2019/11/30","95","136","231","16","4","PM","4 PM"
"Near South Side","2019/11/30","65","164","229","17","5","PM","5 PM"
"Near South Side","2019/11/30","64","146","210","18","6","PM","6 PM"
"Near South Side","2019/11/30","64","105","169","19","7","PM","7 PM"
"Near South Side","2019/11/30","55","63","118","20","8","PM","8 PM"
"Near South Side","2019/11/30","53","24","77","21","9","PM","9 PM"
"Near South Side","2019/11/30","47","7","54","22","10","PM","10 PM"
"Near South Side","2019/11/30","34","8","42","23","11","PM","11 PM"
"Near South Side","2019/12/1","16","3","19","0","12","AM","12 AM"
"Near South Side","2019/12/1","19","3","22","1","1","AM","1 AM"
"Near South Side","2019/12/1","14","1","15","2","2","AM","2 AM"
"Near South Side","2019/12/1","13","3","16","3","3","AM","3 AM"
"Near South Side","2019/12/1","9","4","13","4","4","AM","4 AM"
"Near South Side","2019/12/1","10","6","16","5","5","AM","5 AM"
"Near South Side","2019/12/1","57","5","62","6","6","AM","6 AM"
"Near South Side","2019/12/1","176","6","182","7","7","AM","7 AM"
"Near South Side","2019/12/1","283","20","303","8","8","AM","8 AM"
"Near South Side","2019/12/1","265","23","288","9","9","AM","9 AM"
"Near South Side","2019/12/1","241","43","284","10","10","AM","10 AM"
"Near South Side","2019/12/1","147","56","203","11","11","AM","11 AM"
"Near South Side","2019/12/1","143","72","215","12","12","PM","12 PM"
"Near South Side","2019/12/1","127","104","231","13","1","PM","1 PM"
"Near South Side","2019/12/1","102","141","243","14","2","PM","2 PM"
"Near South Side","2019/12/1","97","176","273","15","3","PM","3 PM"
"Near South Side","2019/12/1","74","231","305","16","4","PM","4 PM"
"Near South Side","2019/12/1","46","278","324","17","5","PM","5 PM"
"Near South Side","2019/12/1","48","251","299","18","6","PM","6 PM"
"Near South Side","2019/12/1","70","166","236","19","7","PM","7 PM"
"Near South Side","2019/12/1","69","58","127","20","8","PM","8 PM"
"Near South Side","2019/12/1","58","32","90","21","9","PM","9 PM"
"Near South Side","2019/12/1","54","14","68","22","10","PM","10 PM"
"Near South Side","2019/12/1","29","4","33","23","11","PM","11 PM"
"Near South Side","2019/12/2","37","6","43","0","12","AM","12 AM"
"Near South Side","2019/12/2","15","5","20","1","1","AM","1 AM"
"Near South Side","2019/12/2","14","8","22","2","2","AM","2 AM"
"Near South Side","2019/12/2","8","1","9","3","3","AM","3 AM"
"Near South Side","2019/12/2","6","5","11","4","4","AM","4 AM"
"Near South Side","2019/12/2","9","10","19","5","5","AM","5 AM"
"Near South Side","2019/12/2","72","11","83","6","6","AM","6 AM"
"Near South Side","2019/12/2","215","26","241","7","7","AM","7 AM"
"Near South Side","2019/12/2","387","60","447","8","8","AM","8 AM"
"Near South Side","2019/12/2","545","64","609","9","9","AM","9 AM"
"Near South Side","2019/12/2","391","56","447","10","10","AM","10 AM"
"Near South Side","2019/12/2","212","89","301","11","11","AM","11 AM"
"Near South Side","2019/12/2","152","129","281","12","12","PM","12 PM"
"Near South Side","2019/12/2","146","189","335","13","1","PM","1 PM"
"Near South Side","2019/12/2","123","199","322","14","2","PM","2 PM"
"Near South Side","2019/12/2","85","272","357","15","3","PM","3 PM"
"Near South Side","2019/12/2","78","336","414","16","4","PM","4 PM"
"Near South Side","2019/12/2","102","290","392","17","5","PM","5 PM"
"Near South Side","2019/12/2","105","327","432","18","6","PM","6 PM"
"Near South Side","2019/12/2","79","252","331","19","7","PM","7 PM"
"Near South Side","2019/12/2","65","136","201","20","8","PM","8 PM"
"Near South Side","2019/12/2","76","75","151","21","9","PM","9 PM"
"Near South Side","2019/12/2","74","39","113","22","10","PM","10 PM"
"Near South Side","2019/12/2","53","13","66","23","11","PM","11 PM"
"Near South Side","2019/12/3","27","4","31","0","12","AM","12 AM"
"Near South Side","2019/12/3","13","2","15","1","1","AM","1 AM"
"Near South Side","2019/12/3","12","3","15","2","2","AM","2 AM"
"Near South Side","2019/12/3","6","1","7","3","3","AM","3 AM"
"Near South Side","2019/12/3","4","4","8","4","4","AM","4 AM"
"Near South Side","2019/12/3","7","6","13","5","5","AM","5 AM"
"Near South Side","2019/12/3","78","10","88","6","6","AM","6 AM"
"Near South Side","2019/12/3","215","38","253","7","7","AM","7 AM"
"Near South Side","2019/12/3","363","49","412","8","8","AM","8 AM"
"Near South Side","2019/12/3","529","65","594","9","9","AM","9 AM"
"Near South Side","2019/12/3","407","73","480","10","10","AM","10 AM"
"Near South Side","2019/12/3","222","92","314","11","11","AM","11 AM"
"Near South Side","2019/12/3","172","191","363","12","12","PM","12 PM"
"Near South Side","2019/12/3","134","235","369","13","1","PM","1 PM"
"Near South Side","2019/12/3","109","276","385","14","2","PM","2 PM"
"Near South Side","2019/12/3","95","315","410","15","3","PM","3 PM"
"Near South Side","2019/12/3","70","369","439","16","4","PM","4 PM"
"Near South Side","2019/12/3","90","317","407","17","5","PM","5 PM"
"Near South Side","2019/12/3","138","253","391","18","6","PM","6 PM"
"Near South Side","2019/12/3","124","190","314","19","7","PM","7 PM"
"Near South Side","2019/12/3","81","103","184","20","8","PM","8 PM"
"Near South Side","2019/12/3","79","62","141","21","9","PM","9 PM"
"Near South Side","2019/12/3","75","23","98","22","10","PM","10 PM"
"Near South Side","2019/12/3","58","18","76","23","11","PM","11 PM"
"Near South Side","2019/12/4","29","3","32","0","12","AM","12 AM"
"Near South Side","2019/12/4","24","5","29","1","1","AM","1 AM"
"Near South Side","2019/12/4","7","2","9","2","2","AM","2 AM"
"Near South Side","2019/12/4","9","3","12","3","3","AM","3 AM"
"Near South Side","2019/12/4","5","3","8","4","4","AM","4 AM"
"Near South Side","2019/12/4","5","6","11","5","5","AM","5 AM"
"Near South Side","2019/12/4","43","12","55","6","6","AM","6 AM"
"Near South Side","2019/12/4","160","37","197","7","7","AM","7 AM"
"Near South Side","2019/12/4","283","68","351","8","8","AM","8 AM"
"Near South Side","2019/12/4","419","75","494","9","9","AM","9 AM"
"Near South Side","2019/12/4","341","94","435","10","10","AM","10 AM"
"Near South Side","2019/12/4","206","126","332","11","11","AM","11 AM"
"Near South Side","2019/12/4","143","263","406","12","12","PM","12 PM"
"Near South Side","2019/12/4","122","292","414","13","1","PM","1 PM"
"Near South Side","2019/12/4","90","290","380","14","2","PM","2 PM"
"Near South Side","2019/12/4","83","319","402","15","3","PM","3 PM"
"Near South Side","2019/12/4","70","299","369","16","4","PM","4 PM"
"Near South Side","2019/12/4","91","260","351","17","5","PM","5 PM"
"Near South Side","2019/12/4","146","187","333","18","6","PM","6 PM"
"Near South Side","2019/12/4","115","97","212","19","7","PM","7 PM"
"Near South Side","2019/12/4","70","56","126","20","8","PM","8 PM"
"Near South Side","2019/12/4","70","31","101","21","9","PM","9 PM"
"Near South Side","2019/12/4","72","44","116","22","10","PM","10 PM"
"Near South Side","2019/12/4","42","22","64","23","11","PM","11 PM"
"Near South Side","2019/12/5","24","10","34","0","12","AM","12 AM"
"Near South Side","2019/12/5","23","3","26","1","1","AM","1 AM"
"Near South Side","2019/12/5","10","2","12","2","2","AM","2 AM"
"Near South Side","2019/12/5","5","4","9","3","3","AM","3 AM"
"Near South Side","2019/12/5","6","5","11","4","4","AM","4 AM"
"Near South Side","2019/12/5","7","8","15","5","5","AM","5 AM"
"Near South Side","2019/12/5","28","16","44","6","6","AM","6 AM"
"Near South Side","2019/12/5","74","48","122","7","7","AM","7 AM"
"Near South Side","2019/12/5","117","60","177","8","8","AM","8 AM"
"Near South Side","2019/12/5","227","78","305","9","9","AM","9 AM"
"Near South Side","2019/12/5","210","85","295","10","10","AM","10 AM"
"Near South Side","2019/12/5","111","144","255","11","11","AM","11 AM"
"Near South Side","2019/12/5","77","279","356","12","12","PM","12 PM"
"Near South Side","2019/12/5","91","281","372","13","1","PM","1 PM"
"Near South Side","2019/12/5","77","241","318","14","2","PM","2 PM"
"Near South Side","2019/12/5","112","190","302","15","3","PM","3 PM"
"Near South Side","2019/12/5","167","131","298","16","4","PM","4 PM"
"Near South Side","2019/12/5","223","111","334","17","5","PM","5 PM"
"Near South Side","2019/12/5","179","105","284","18","6","PM","6 PM"
"Near South Side","2019/12/5","137","71","208","19","7","PM","7 PM"
"Near South Side","2019/12/5","87","37","124","20","8","PM","8 PM"
"Near South Side","2019/12/5","57","39","96","21","9","PM","9 PM"
"Near South Side","2019/12/5","57","51","108","22","10","PM","10 PM"
"Near South Side","2019/12/5","44","71","115","23","11","PM","11 PM"
"Near South Side","2019/12/6","32","26","58","0","12","AM","12 AM"
"Near South Side","2019/12/6","13","15","28","1","1","AM","1 AM"
"Near South Side","2019/12/6","12","9","21","2","2","AM","2 AM"
"Near South Side","2019/12/6","10","4","14","3","3","AM","3 AM"
"Near South Side","2019/12/6","2","8","10","4","4","AM","4 AM"
"Near South Side","2019/12/6","5","12","17","5","5","AM","5 AM"
"Near South Side","2019/12/6","18","21","39","6","6","AM","6 AM"
"Near South Side","2019/12/6","33","49","82","7","7","AM","7 AM"
"Near South Side","2019/12/6","34","51","85","8","8","AM","8 AM"
"Near South Side","2019/12/6","44","65","109","9","9","AM","9 AM"
"Near South Side","2019/12/6","46","50","96","10","10","AM","10 AM"
"Near South Side","2019/12/6","39","68","107","11","11","AM","11 AM"
"Near South Side","2019/12/6","54","59","113","12","12","PM","12 PM"
"Near South Side","2019/12/6","58","64","122","13","1","PM","1 PM"
"Near South Side","2019/12/6","60","55","115","14","2","PM","2 PM"
"Near South Side","2019/12/6","48","48","96","15","3","PM","3 PM"
"Near South Side","2019/12/6","81","53","134","16","4","PM","4 PM"
"Near South Side","2019/12/6","95","40","135","17","5","PM","5 PM"
"Near South Side","2019/12/6","89","38","127","18","6","PM","6 PM"
"Near South Side","2019/12/6","79","34","113","19","7","PM","7 PM"
"Near South Side","2019/12/6","56","29","85","20","8","PM","8 PM"
"Near South Side","2019/12/6","53","14","67","21","9","PM","9 PM"
"Near South Side","2019/12/6","47","21","68","22","10","PM","10 PM"
"Near South Side","2019/12/6","27","17","44","23","11","PM","11 PM"
"Near South Side","2019/12/7","36","3","39","0","12","AM","12 AM"
"Near South Side","2019/12/7","21","1","22","1","1","AM","1 AM"
"Near South Side","2019/12/7","18","1","19","2","2","AM","2 AM"
"Near South Side","2019/12/7","7","3","10","3","3","AM","3 AM"
"Near South Side","2019/12/7","6","2","8","4","4","AM","4 AM"
"Near South Side","2019/12/7","3","6","9","5","5","AM","5 AM"
"Near South Side","2019/12/7","2","8","10","6","6","AM","6 AM"
"Near South Side","2019/12/7","10","10","20","7","7","AM","7 AM"
"Near South Side","2019/12/7","28","8","36","8","8","AM","8 AM"
"Near South Side","2019/12/7","34","21","55","9","9","AM","9 AM"
"Near South Side","2019/12/7","31","26","57","10","10","AM","10 AM"
"Near South Side","2019/12/7","39","30","69","11","11","AM","11 AM"
"Near South Side","2019/12/7","32","30","62","12","12","PM","12 PM"
"Near South Side","2019/12/7","42","32","74","13","1","PM","1 PM"
"Near South Side","2019/12/7","41","35","76","14","2","PM","2 PM"
"Near South Side","2019/12/7","42","36","78","15","3","PM","3 PM"
"Near South Side","2019/12/7","23","35","58","16","4","PM","4 PM"
"Near South Side","2019/12/7","41","41","82","17","5","PM","5 PM"
"Near South Side","2019/12/7","39","19","58","18","6","PM","6 PM"
"Near South Side","2019/12/7","33","20","53","19","7","PM","7 PM"
"Near South Side","2019/12/7","32","8","40","20","8","PM","8 PM"
"Near South Side","2019/12/7","43","20","63","21","9","PM","9 PM"
"Near South Side","2019/12/7","35","14","49","22","10","PM","10 PM"
"Near South Side","2019/12/7","39","22","61","23","11","PM","11 PM"
"Near South Side","2019/12/8","27","15","42","0","12","AM","12 AM"
"Near South Side","2019/12/8","18","10","28","1","1","AM","1 AM"
"Near South Side","2019/12/8","17","3","20","2","2","AM","2 AM"
"Near South Side","2019/12/8","12","2","14","3","3","AM","3 AM"
"Near South Side","2019/12/8","12","5","17","4","4","AM","4 AM"
"Near South Side","2019/12/8","7","5","12","5","5","AM","5 AM"
"Near South Side","2019/12/8","3","4","7","6","6","AM","6 AM"
"Near South Side","2019/12/8","2","6","8","7","7","AM","7 AM"
"Near South Side","2019/12/8","5","11","16","8","8","AM","8 AM"
"Near South Side","2019/12/8","19","13","32","9","9","AM","9 AM"
"Near South Side","2019/12/8","16","12","28","10","10","AM","10 AM"
"Near South Side","2019/12/8","14","16","30","11","11","AM","11 AM"
"Near South Side","2019/12/8","21","11","32","12","12","PM","12 PM"
"Near South Side","2019/12/8","26","17","43","13","1","PM","1 PM"
"Near South Side","2019/12/8","22","26","48","14","2","PM","2 PM"
"Near South Side","2019/12/8","26","17","43","15","3","PM","3 PM"
"Near South Side","2019/12/8","22","23","45","16","4","PM","4 PM"
"Near South Side","2019/12/8","28","10","38","17","5","PM","5 PM"
"Near South Side","2019/12/8","23","15","38","18","6","PM","6 PM"
"Near South Side","2019/12/8","23","9","32","19","7","PM","7 PM"
"Near South Side","2019/12/8","30","3","33","20","8","PM","8 PM"
"Near South Side","2019/12/8","23","4","27","21","9","PM","9 PM"
"Near South Side","2019/12/8","10","3","13","22","10","PM","10 PM"
"Near South Side","2019/12/8","11","4","15","23","11","PM","11 PM"
"Near South Side","2019/12/9","6","2","8","0","12","AM","12 AM"
"Near South Side","2019/12/9","6","2","8","1","1","AM","1 AM"
"Near South Side","2019/12/9","4","2","6","2","2","AM","2 AM"
"Near South Side","2019/12/9","2","0","2","3","3","AM","3 AM"
"Near South Side","2019/12/9","1","4","5","4","4","AM","4 AM"
"Near South Side","2019/12/9","4","1","5","5","5","AM","5 AM"
"Near South Side","2019/12/9","7","8","15","6","6","AM","6 AM"
"Near South Side","2019/12/9","12","20","32","7","7","AM","7 AM"
"Near South Side","2019/12/9","22","37","59","8","8","AM","8 AM"
"Near South Side","2019/12/9","29","36","65","9","9","AM","9 AM"
"Near South Side","2019/12/9","24","26","50","10","10","AM","10 AM"
"Near South Side","2019/12/9","25","17","42","11","11","AM","11 AM"
"Near South Side","2019/12/9","29","19","48","12","12","PM","12 PM"
"Near South Side","2019/12/9","42","22","64","13","1","PM","1 PM"
"Near South Side","2019/12/9","35","16","51","14","2","PM","2 PM"
"Near South Side","2019/12/9","34","20","54","15","3","PM","3 PM"
"Near South Side","2019/12/9","30","20","50","16","4","PM","4 PM"
"Near South Side","2019/12/9","46","35","81","17","5","PM","5 PM"
"Near South Side","2019/12/9","58","14","72","18","6","PM","6 PM"
"Near South Side","2019/12/9","34","8","42","19","7","PM","7 PM"
"Near South Side","2019/12/9","46","5","51","20","8","PM","8 PM"
"Near South Side","2019/12/9","41","7","48","21","9","PM","9 PM"
"Near South Side","2019/12/9","22","5","27","22","10","PM","10 PM"
"Near South Side","2019/12/9","17","5","22","23","11","PM","11 PM"
"Near South Side","2019/12/10","6","0","6","0","12","AM","12 AM"
"Near South Side","2019/12/10","6","5","11","1","1","AM","1 AM"
