"area_name","date","to","from","total","hour","hour_tw","ampm","hour12"
"Montclare","2019/4/5","0","1","1","1","1","AM","1 AM"
"Montclare","2019/4/5","0","2","2","11","11","AM","11 AM"
"Montclare","2019/4/5","0","1","1","12","12","PM","12 PM"
"Montclare","2019/4/5","1","0","1","13","1","PM","1 PM"
"Montclare","2019/4/5","1","0","1","15","3","PM","3 PM"
"Montclare","2019/4/5","1","0","1","17","5","PM","5 PM"
"Montclare","2019/4/5","3","0","3","20","8","PM","8 PM"
"Montclare","2019/4/5","1","0","1","21","9","PM","9 PM"
"Montclare","2019/4/6","1","0","1","2","2","AM","2 AM"
"Montclare","2019/4/6","1","0","1","4","4","AM","4 AM"
"Montclare","2019/4/6","0","1","1","10","10","AM","10 AM"
"Montclare","2019/4/6","0","1","1","11","11","AM","11 AM"
"Montclare","2019/4/6","1","0","1","17","5","PM","5 PM"
"Montclare","2019/4/6","1","0","1","19","7","PM","7 PM"
"Montclare","2019/4/7","1","1","2","1","1","AM","1 AM"
"Montclare","2019/4/10","1","0","1","0","12","AM","12 AM"
"Montclare","2019/4/12","1","0","1","20","8","PM","8 PM"
"Montclare","2019/4/13","1","1","2","13","1","PM","1 PM"
"Montclare","2019/4/13","1","0","1","16","4","PM","4 PM"
"Montclare","2019/4/13","1","0","1","22","10","PM","10 PM"
"Montclare","2019/4/13","1","0","1","23","11","PM","11 PM"
"Montclare","2019/4/14","0","1","1","1","1","AM","1 AM"
"Montclare","2019/4/14","2","0","2","6","6","AM","6 AM"
"Montclare","2019/4/15","0","1","1","2","2","AM","2 AM"
"Montclare","2019/4/15","1","0","1","3","3","AM","3 AM"
"Montclare","2019/4/15","0","1","1","4","4","AM","4 AM"
"Montclare","2019/4/15","0","1","1","6","6","AM","6 AM"
"Montclare","2019/4/15","0","1","1","7","7","AM","7 AM"
"Montclare","2019/4/15","1","0","1","11","11","AM","11 AM"
"Montclare","2019/4/15","0","2","2","12","12","PM","12 PM"
"Montclare","2019/4/15","1","1","2","13","1","PM","1 PM"
"Montclare","2019/4/16","0","1","1","4","4","AM","4 AM"
"Montclare","2019/4/16","1","0","1","9","9","AM","9 AM"
"Montclare","2019/4/17","1","0","1","2","2","AM","2 AM"
"Montclare","2019/4/17","0","1","1","5","5","AM","5 AM"
"Montclare","2019/4/17","1","0","1","12","12","PM","12 PM"
"Montclare","2019/4/17","1","0","1","23","11","PM","11 PM"
"Montclare","2019/4/18","0","1","1","4","4","AM","4 AM"
"Montclare","2019/4/18","1","0","1","6","6","AM","6 AM"
"Montclare","2019/4/18","0","1","1","10","10","AM","10 AM"
"Montclare","2019/4/18","1","0","1","11","11","AM","11 AM"
"Montclare","2019/4/18","1","0","1","13","1","PM","1 PM"
"Montclare","2019/4/18","1","1","2","14","2","PM","2 PM"
"Montclare","2019/4/18","1","0","1","15","3","PM","3 PM"
"Montclare","2019/4/18","0","1","1","17","5","PM","5 PM"
"Montclare","2019/4/18","1","0","1","19","7","PM","7 PM"
"Montclare","2019/4/18","1","0","1","21","9","PM","9 PM"
"Montclare","2019/4/18","1","0","1","22","10","PM","10 PM"
"Montclare","2019/4/18","2","0","2","23","11","PM","11 PM"
"Montclare","2019/4/19","0","1","1","4","4","AM","4 AM"
"Montclare","2019/4/19","0","1","1","6","6","AM","6 AM"
"Montclare","2019/4/19","2","0","2","12","12","PM","12 PM"
"Montclare","2019/4/19","1","0","1","16","4","PM","4 PM"
"Montclare","2019/4/20","1","0","1","8","8","AM","8 AM"
"Montclare","2019/4/20","1","0","1","10","10","AM","10 AM"
"Montclare","2019/4/20","1","0","1","12","12","PM","12 PM"
"Montclare","2019/4/20","1","0","1","21","9","PM","9 PM"
"Montclare","2019/4/21","1","0","1","5","5","AM","5 AM"
"Montclare","2019/4/21","0","1","1","8","8","AM","8 AM"
"Montclare","2019/4/21","1","1","2","9","9","AM","9 AM"
"Montclare","2019/4/21","2","0","2","12","12","PM","12 PM"
"Montclare","2019/4/21","0","1","1","21","9","PM","9 PM"
"Montclare","2019/4/21","1","0","1","23","11","PM","11 PM"
"Montclare","2019/4/22","1","0","1","1","1","AM","1 AM"
"Montclare","2019/4/22","1","0","1","2","2","AM","2 AM"
"Montclare","2019/4/22","1","0","1","8","8","AM","8 AM"
"Montclare","2019/4/22","1","0","1","10","10","AM","10 AM"
"Montclare","2019/4/22","0","2","2","13","1","PM","1 PM"
"Montclare","2019/4/22","1","0","1","17","5","PM","5 PM"
"Montclare","2019/4/22","0","1","1","21","9","PM","9 PM"
"Montclare","2019/4/23","0","1","1","7","7","AM","7 AM"
"Montclare","2019/4/23","1","1","2","9","9","AM","9 AM"
"Montclare","2019/4/23","1","0","1","10","10","AM","10 AM"
"Montclare","2019/4/23","2","1","3","11","11","AM","11 AM"
"Montclare","2019/4/23","1","0","1","13","1","PM","1 PM"
"Montclare","2019/4/24","1","0","1","9","9","AM","9 AM"
"Montclare","2019/4/24","1","0","1","11","11","AM","11 AM"
"Montclare","2019/4/24","1","0","1","12","12","PM","12 PM"
"Montclare","2019/4/24","1","0","1","17","5","PM","5 PM"
"Montclare","2019/4/25","0","1","1","4","4","AM","4 AM"
"Montclare","2019/4/25","1","0","1","7","7","AM","7 AM"
"Montclare","2019/4/25","1","0","1","12","12","PM","12 PM"
"Montclare","2019/4/25","1","0","1","13","1","PM","1 PM"
"Montclare","2019/4/25","0","1","1","14","2","PM","2 PM"
"Montclare","2019/4/25","1","0","1","17","5","PM","5 PM"
"Montclare","2019/4/25","1","0","1","18","6","PM","6 PM"
"Montclare","2019/4/25","1","0","1","23","11","PM","11 PM"
"Montclare","2019/4/26","1","0","1","0","12","AM","12 AM"
"Montclare","2019/4/26","0","1","1","9","9","AM","9 AM"
"Montclare","2019/4/26","2","0","2","10","10","AM","10 AM"
"Montclare","2019/4/26","1","1","2","16","4","PM","4 PM"
"Montclare","2019/4/26","2","1","3","21","9","PM","9 PM"
"Montclare","2019/4/26","0","1","1","23","11","PM","11 PM"
"Montclare","2019/4/27","0","1","1","5","5","AM","5 AM"
"Montclare","2019/4/27","1","0","1","7","7","AM","7 AM"
"Montclare","2019/4/27","0","1","1","10","10","AM","10 AM"
"Montclare","2019/4/27","0","1","1","14","2","PM","2 PM"
"Montclare","2019/4/27","1","0","1","15","3","PM","3 PM"
"Montclare","2019/4/27","1","1","2","18","6","PM","6 PM"
"Montclare","2019/4/27","1","0","1","19","7","PM","7 PM"
"Montclare","2019/4/27","1","0","1","20","8","PM","8 PM"
"Montclare","2019/4/27","1","0","1","21","9","PM","9 PM"
"Montclare","2019/4/28","0","1","1","2","2","AM","2 AM"
"Montclare","2019/4/28","0","1","1","5","5","AM","5 AM"
"Montclare","2019/4/28","1","0","1","13","1","PM","1 PM"
"Montclare","2019/4/28","3","0","3","15","3","PM","3 PM"
"Montclare","2019/4/28","1","0","1","16","4","PM","4 PM"
"Montclare","2019/4/28","1","0","1","19","7","PM","7 PM"
"Montclare","2019/4/29","1","0","1","0","12","AM","12 AM"
"Montclare","2019/4/29","0","2","2","4","4","AM","4 AM"
"Montclare","2019/4/29","0","1","1","9","9","AM","9 AM"
"Montclare","2019/4/29","1","0","1","10","10","AM","10 AM"
"Montclare","2019/4/29","1","1","2","15","3","PM","3 PM"
"Montclare","2019/4/30","1","0","1","2","2","AM","2 AM"
"Montclare","2019/4/30","1","1","2","9","9","AM","9 AM"
"Montclare","2019/4/30","1","0","1","10","10","AM","10 AM"
"Montclare","2019/4/30","0","1","1","11","11","AM","11 AM"
"Montclare","2019/4/30","1","0","1","13","1","PM","1 PM"
"Montclare","2019/4/30","2","0","2","18","6","PM","6 PM"
"Montclare","2019/4/30","1","0","1","23","11","PM","11 PM"
"Montclare","2019/5/1","1","1","2","1","1","AM","1 AM"
"Montclare","2019/5/1","0","1","1","10","10","AM","10 AM"
"Montclare","2019/5/1","0","1","1","11","11","AM","11 AM"
"Montclare","2019/5/1","1","1","2","15","3","PM","3 PM"
"Montclare","2019/5/1","1","0","1","16","4","PM","4 PM"
"Montclare","2019/5/1","1","0","1","19","7","PM","7 PM"
"Montclare","2019/5/2","0","1","1","10","10","AM","10 AM"
"Montclare","2019/5/2","2","0","2","13","1","PM","1 PM"
"Montclare","2019/5/2","3","0","3","14","2","PM","2 PM"
"Montclare","2019/5/2","1","1","2","17","5","PM","5 PM"
"Montclare","2019/5/2","1","0","1","19","7","PM","7 PM"
"Montclare","2019/5/2","0","1","1","20","8","PM","8 PM"
"Montclare","2019/5/2","2","0","2","21","9","PM","9 PM"
"Montclare","2019/5/3","1","0","1","3","3","AM","3 AM"
"Montclare","2019/5/3","0","1","1","4","4","AM","4 AM"
"Montclare","2019/5/3","1","1","2","8","8","AM","8 AM"
"Montclare","2019/5/3","1","0","1","9","9","AM","9 AM"
"Montclare","2019/5/3","1","0","1","10","10","AM","10 AM"
"Montclare","2019/5/3","0","1","1","18","6","PM","6 PM"
"Montclare","2019/5/3","1","0","1","19","7","PM","7 PM"
"Montclare","2019/5/3","2","1","3","21","9","PM","9 PM"
"Montclare","2019/5/4","1","0","1","1","1","AM","1 AM"
"Montclare","2019/5/4","1","0","1","8","8","AM","8 AM"
"Montclare","2019/5/4","0","1","1","12","12","PM","12 PM"
"Montclare","2019/5/5","1","0","1","2","2","AM","2 AM"
"Montclare","2019/5/5","1","0","1","14","2","PM","2 PM"
"Montclare","2019/5/5","1","0","1","16","4","PM","4 PM"
"Montclare","2019/5/5","0","1","1","19","7","PM","7 PM"
"Montclare","2019/5/5","0","1","1","21","9","PM","9 PM"
"Montclare","2019/5/6","1","0","1","10","10","AM","10 AM"
"Montclare","2019/5/6","0","1","1","12","12","PM","12 PM"
"Montclare","2019/5/6","2","1","3","13","1","PM","1 PM"
"Montclare","2019/5/6","1","1","2","14","2","PM","2 PM"
"Montclare","2019/5/6","0","1","1","15","3","PM","3 PM"
"Montclare","2019/5/6","0","1","1","16","4","PM","4 PM"
"Montclare","2019/5/6","1","0","1","17","5","PM","5 PM"
"Montclare","2019/5/6","0","1","1","18","6","PM","6 PM"
"Montclare","2019/5/6","1","0","1","20","8","PM","8 PM"
"Montclare","2019/5/7","1","0","1","3","3","AM","3 AM"
"Montclare","2019/5/7","0","1","1","4","4","AM","4 AM"
"Montclare","2019/5/7","1","0","1","9","9","AM","9 AM"
"Montclare","2019/5/7","0","1","1","10","10","AM","10 AM"
"Montclare","2019/5/7","1","0","1","11","11","AM","11 AM"
"Montclare","2019/5/7","0","1","1","13","1","PM","1 PM"
"Montclare","2019/5/7","0","1","1","15","3","PM","3 PM"
"Montclare","2019/5/7","2","0","2","16","4","PM","4 PM"
"Montclare","2019/5/7","1","1","2","17","5","PM","5 PM"
"Montclare","2019/5/8","0","1","1","4","4","AM","4 AM"
"Montclare","2019/5/8","1","0","1","9","9","AM","9 AM"
"Montclare","2019/5/8","0","1","1","11","11","AM","11 AM"
"Montclare","2019/5/8","1","1","2","15","3","PM","3 PM"
"Montclare","2019/5/8","1","0","1","18","6","PM","6 PM"
"Montclare","2019/5/8","1","0","1","20","8","PM","8 PM"
"Montclare","2019/5/8","2","0","2","22","10","PM","10 PM"
"Montclare","2019/5/8","2","0","2","23","11","PM","11 PM"
"Montclare","2019/5/9","0","1","1","4","4","AM","4 AM"
"Montclare","2019/5/9","0","1","1","5","5","AM","5 AM"
"Montclare","2019/5/9","0","1","1","12","12","PM","12 PM"
"Montclare","2019/5/9","1","0","1","18","6","PM","6 PM"
"Montclare","2019/5/9","2","0","2","23","11","PM","11 PM"
"Montclare","2019/5/10","0","1","1","4","4","AM","4 AM"
"Montclare","2019/5/10","1","0","1","12","12","PM","12 PM"
"Montclare","2019/5/10","1","1","2","15","3","PM","3 PM"
"Montclare","2019/5/10","1","0","1","18","6","PM","6 PM"
"Montclare","2019/5/10","0","1","1","19","7","PM","7 PM"
"Montclare","2019/5/10","1","0","1","20","8","PM","8 PM"
"Montclare","2019/5/10","1","0","1","21","9","PM","9 PM"
"Montclare","2019/5/11","1","0","1","3","3","AM","3 AM"
"Montclare","2019/5/11","1","0","1","4","4","AM","4 AM"
"Montclare","2019/5/11","0","1","1","9","9","AM","9 AM"
"Montclare","2019/5/11","1","0","1","15","3","PM","3 PM"
"Montclare","2019/5/11","1","0","1","16","4","PM","4 PM"
"Montclare","2019/5/11","1","0","1","20","8","PM","8 PM"
"Montclare","2019/5/12","1","0","1","1","1","AM","1 AM"
"Montclare","2019/5/12","1","0","1","2","2","AM","2 AM"
"Montclare","2019/5/12","1","1","2","6","6","AM","6 AM"
"Montclare","2019/5/12","1","0","1","8","8","AM","8 AM"
"Montclare","2019/5/12","1","1","2","12","12","PM","12 PM"
"Montclare","2019/5/12","1","0","1","18","6","PM","6 PM"
"Montclare","2019/5/13","0","1","1","12","12","PM","12 PM"
"Montclare","2019/5/13","0","1","1","13","1","PM","1 PM"
"Montclare","2019/5/13","1","0","1","20","8","PM","8 PM"
"Montclare","2019/5/13","1","0","1","23","11","PM","11 PM"
"Montclare","2019/5/14","0","1","1","7","7","AM","7 AM"
"Montclare","2019/5/14","1","0","1","9","9","AM","9 AM"
"Montclare","2019/5/14","3","0","3","10","10","AM","10 AM"
"Montclare","2019/5/14","0","2","2","11","11","AM","11 AM"
"Montclare","2019/5/14","1","0","1","12","12","PM","12 PM"
"Montclare","2019/5/14","0","1","1","13","1","PM","1 PM"
"Montclare","2019/5/14","1","0","1","18","6","PM","6 PM"
"Montclare","2019/5/14","0","1","1","21","9","PM","9 PM"
"Montclare","2019/5/15","0","1","1","4","4","AM","4 AM"
"Montclare","2019/5/15","0","1","1","9","9","AM","9 AM"
"Montclare","2019/5/15","1","1","2","10","10","AM","10 AM"
"Montclare","2019/5/15","0","1","1","12","12","PM","12 PM"
"Montclare","2019/5/15","1","0","1","13","1","PM","1 PM"
"Montclare","2019/5/15","1","0","1","14","2","PM","2 PM"
"Montclare","2019/5/15","0","1","1","15","3","PM","3 PM"
"Montclare","2019/5/15","1","0","1","20","8","PM","8 PM"
"Montclare","2019/5/15","1","0","1","22","10","PM","10 PM"
"Montclare","2019/5/15","1","0","1","23","11","PM","11 PM"
"Montclare","2019/5/16","0","1","1","11","11","AM","11 AM"
"Montclare","2019/5/16","0","1","1","15","3","PM","3 PM"
"Montclare","2019/5/16","1","0","1","17","5","PM","5 PM"
"Montclare","2019/5/16","0","1","1","19","7","PM","7 PM"
"Montclare","2019/5/17","2","0","2","0","12","AM","12 AM"
"Montclare","2019/5/17","0","1","1","16","4","PM","4 PM"
"Montclare","2019/5/17","0","1","1","18","6","PM","6 PM"
"Montclare","2019/5/17","1","0","1","19","7","PM","7 PM"
"Montclare","2019/5/17","1","0","1","20","8","PM","8 PM"
"Montclare","2019/5/17","2","0","2","21","9","PM","9 PM"
"Montclare","2019/5/18","0","1","1","6","6","AM","6 AM"
"Montclare","2019/5/18","1","0","1","14","2","PM","2 PM"
"Montclare","2019/5/18","0","1","1","17","5","PM","5 PM"
"Montclare","2019/5/19","2","0","2","2","2","AM","2 AM"
"Montclare","2019/5/19","1","1","2","6","6","AM","6 AM"
"Montclare","2019/5/19","1","0","1","12","12","PM","12 PM"
"Montclare","2019/5/19","1","0","1","21","9","PM","9 PM"
"Montclare","2019/5/20","1","0","1","0","12","AM","12 AM"
"Montclare","2019/5/20","0","1","1","1","1","AM","1 AM"
"Montclare","2019/5/20","0","1","1","4","4","AM","4 AM"
"Montclare","2019/5/20","0","1","1","6","6","AM","6 AM"
"Montclare","2019/5/20","0","1","1","8","8","AM","8 AM"
"Montclare","2019/5/20","1","0","1","11","11","AM","11 AM"
"Montclare","2019/5/20","0","1","1","12","12","PM","12 PM"
"Montclare","2019/5/20","3","0","3","13","1","PM","1 PM"
"Montclare","2019/5/20","0","1","1","15","3","PM","3 PM"
"Montclare","2019/5/20","1","0","1","21","9","PM","9 PM"
"Montclare","2019/5/20","1","0","1","22","10","PM","10 PM"
"Montclare","2019/5/21","1","0","1","5","5","AM","5 AM"
"Montclare","2019/5/21","1","0","1","8","8","AM","8 AM"
"Montclare","2019/5/21","1","0","1","9","9","AM","9 AM"
"Montclare","2019/5/21","0","1","1","14","2","PM","2 PM"
"Montclare","2019/5/21","2","0","2","17","5","PM","5 PM"
"Montclare","2019/5/21","2","1","3","18","6","PM","6 PM"
"Montclare","2019/5/22","0","1","1","1","1","AM","1 AM"
"Montclare","2019/5/22","1","0","1","10","10","AM","10 AM"
"Montclare","2019/5/22","0","1","1","12","12","PM","12 PM"
"Montclare","2019/5/22","1","0","1","18","6","PM","6 PM"
"Montclare","2019/5/22","1","0","1","19","7","PM","7 PM"
"Montclare","2019/5/22","1","0","1","21","9","PM","9 PM"
"Montclare","2019/5/22","1","0","1","22","10","PM","10 PM"
"Montclare","2019/5/22","1","0","1","23","11","PM","11 PM"
"Montclare","2019/5/23","0","1","1","4","4","AM","4 AM"
"Montclare","2019/5/23","1","0","1","6","6","AM","6 AM"
"Montclare","2019/5/23","1","0","1","8","8","AM","8 AM"
"Montclare","2019/5/23","0","1","1","9","9","AM","9 AM"
"Montclare","2019/5/23","1","0","1","10","10","AM","10 AM"
"Montclare","2019/5/23","0","1","1","12","12","PM","12 PM"
"Montclare","2019/5/23","2","0","2","14","2","PM","2 PM"
"Montclare","2019/5/23","1","0","1","15","3","PM","3 PM"
"Montclare","2019/5/23","2","0","2","16","4","PM","4 PM"
"Montclare","2019/5/23","0","1","1","17","5","PM","5 PM"
"Montclare","2019/5/23","1","0","1","22","10","PM","10 PM"
"Montclare","2019/5/24","1","0","1","0","12","AM","12 AM"
"Montclare","2019/5/24","2","0","2","4","4","AM","4 AM"
"Montclare","2019/5/24","1","0","1","7","7","AM","7 AM"
"Montclare","2019/5/24","1","1","2","11","11","AM","11 AM"
"Montclare","2019/5/24","1","1","2","12","12","PM","12 PM"
"Montclare","2019/5/24","1","0","1","20","8","PM","8 PM"
"Montclare","2019/5/25","1","0","1","19","7","PM","7 PM"
"Montclare","2019/5/25","1","0","1","21","9","PM","9 PM"
"Montclare","2019/5/25","1","0","1","22","10","PM","10 PM"
"Montclare","2019/5/26","1","0","1","3","3","AM","3 AM"
"Montclare","2019/5/26","1","0","1","5","5","AM","5 AM"
"Montclare","2019/5/26","0","2","2","9","9","AM","9 AM"
"Montclare","2019/5/26","1","0","1","11","11","AM","11 AM"
"Montclare","2019/5/26","1","0","1","20","8","PM","8 PM"
"Montclare","2019/5/27","1","0","1","14","2","PM","2 PM"
"Montclare","2019/5/27","1","0","1","17","5","PM","5 PM"
"Montclare","2019/5/27","1","0","1","19","7","PM","7 PM"
"Montclare","2019/5/27","1","0","1","23","11","PM","11 PM"
"Montclare","2019/5/28","1","0","1","7","7","AM","7 AM"
"Montclare","2019/5/28","0","1","1","8","8","AM","8 AM"
"Montclare","2019/5/28","1","0","1","9","9","AM","9 AM"
"Montclare","2019/5/28","1","0","1","13","1","PM","1 PM"
"Montclare","2019/5/28","0","1","1","17","5","PM","5 PM"
"Montclare","2019/5/28","1","0","1","19","7","PM","7 PM"
"Montclare","2019/5/28","0","1","1","21","9","PM","9 PM"
"Montclare","2019/5/29","1","0","1","2","2","AM","2 AM"
"Montclare","2019/5/29","0","1","1","5","5","AM","5 AM"
"Montclare","2019/5/29","0","1","1","6","6","AM","6 AM"
"Montclare","2019/5/29","0","1","1","10","10","AM","10 AM"
"Montclare","2019/5/29","1","1","2","11","11","AM","11 AM"
"Montclare","2019/5/29","1","0","1","13","1","PM","1 PM"
"Montclare","2019/5/29","0","1","1","15","3","PM","3 PM"
"Montclare","2019/5/29","0","1","1","16","4","PM","4 PM"
"Montclare","2019/5/29","0","1","1","19","7","PM","7 PM"
"Montclare","2019/5/29","1","0","1","22","10","PM","10 PM"
"Montclare","2019/5/29","1","0","1","23","11","PM","11 PM"
"Montclare","2019/5/30","0","1","1","4","4","AM","4 AM"
"Montclare","2019/5/30","0","1","1","10","10","AM","10 AM"
"Montclare","2019/5/30","1","0","1","12","12","PM","12 PM"
"Montclare","2019/5/30","0","1","1","14","2","PM","2 PM"
"Montclare","2019/5/30","2","0","2","17","5","PM","5 PM"
"Montclare","2019/5/30","1","0","1","20","8","PM","8 PM"
"Montclare","2019/5/30","1","0","1","21","9","PM","9 PM"
"Montclare","2019/5/31","1","0","1","1","1","AM","1 AM"
"Montclare","2019/5/31","0","1","1","10","10","AM","10 AM"
"Montclare","2019/5/31","1","0","1","11","11","AM","11 AM"
"Montclare","2019/5/31","0","1","1","12","12","PM","12 PM"
"Montclare","2019/5/31","2","0","2","16","4","PM","4 PM"
"Montclare","2019/5/31","0","1","1","18","6","PM","6 PM"
"Montclare","2019/5/31","1","0","1","22","10","PM","10 PM"
"Montclare","2019/6/1","1","0","1","1","1","AM","1 AM"
"Montclare","2019/6/1","0","1","1","3","3","AM","3 AM"
"Montclare","2019/6/1","1","0","1","5","5","AM","5 AM"
"Montclare","2019/6/1","1","0","1","16","4","PM","4 PM"
"Montclare","2019/6/2","1","1","2","10","10","AM","10 AM"
"Montclare","2019/6/2","1","0","1","11","11","AM","11 AM"
"Montclare","2019/6/2","1","0","1","13","1","PM","1 PM"
"Montclare","2019/6/2","1","0","1","14","2","PM","2 PM"
"Montclare","2019/6/3","0","1","1","9","9","AM","9 AM"
"Montclare","2019/6/3","0","1","1","11","11","AM","11 AM"
"Montclare","2019/6/3","1","0","1","12","12","PM","12 PM"
"Montclare","2019/6/3","0","1","1","14","2","PM","2 PM"
"Montclare","2019/6/3","1","0","1","16","4","PM","4 PM"
"Montclare","2019/6/3","1","0","1","20","8","PM","8 PM"
"Montclare","2019/6/4","1","0","1","0","12","AM","12 AM"
"Montclare","2019/6/4","0","1","1","7","7","AM","7 AM"
"Montclare","2019/6/4","1","0","1","9","9","AM","9 AM"
"Montclare","2019/6/4","1","0","1","11","11","AM","11 AM"
"Montclare","2019/6/4","0","1","1","15","3","PM","3 PM"
"Montclare","2019/6/4","1","0","1","21","9","PM","9 PM"
"Montclare","2019/6/4","1","0","1","22","10","PM","10 PM"
"Montclare","2019/6/5","1","0","1","1","1","AM","1 AM"
"Montclare","2019/6/5","1","0","1","9","9","AM","9 AM"
"Montclare","2019/6/5","0","1","1","16","4","PM","4 PM"
"Montclare","2019/6/6","1","0","1","0","12","AM","12 AM"
"Montclare","2019/6/6","2","0","2","11","11","AM","11 AM"
"Montclare","2019/6/6","0","1","1","12","12","PM","12 PM"
"Montclare","2019/6/6","1","0","1","13","1","PM","1 PM"
"Montclare","2019/6/6","1","0","1","15","3","PM","3 PM"
"Montclare","2019/6/6","1","0","1","17","5","PM","5 PM"
"Montclare","2019/6/6","1","0","1","20","8","PM","8 PM"
"Montclare","2019/6/6","1","0","1","21","9","PM","9 PM"
"Montclare","2019/6/7","1","0","1","1","1","AM","1 AM"
"Montclare","2019/6/7","1","0","1","2","2","AM","2 AM"
"Montclare","2019/6/7","0","1","1","9","9","AM","9 AM"
"Montclare","2019/6/7","0","1","1","11","11","AM","11 AM"
"Montclare","2019/6/7","1","0","1","12","12","PM","12 PM"
"Montclare","2019/6/7","1","0","1","15","3","PM","3 PM"
"Montclare","2019/6/7","1","0","1","21","9","PM","9 PM"
"Montclare","2019/6/8","0","1","1","0","12","AM","12 AM"
"Montclare","2019/6/8","0","1","1","7","7","AM","7 AM"
"Montclare","2019/6/8","0","1","1","12","12","PM","12 PM"
"Montclare","2019/6/8","1","1","2","17","5","PM","5 PM"
"Montclare","2019/6/8","0","1","1","21","9","PM","9 PM"
"Montclare","2019/6/8","1","0","1","23","11","PM","11 PM"
"Montclare","2019/6/9","1","0","1","0","12","AM","12 AM"
"Montclare","2019/6/9","1","0","1","2","2","AM","2 AM"
"Montclare","2019/6/9","1","0","1","6","6","AM","6 AM"
"Montclare","2019/6/9","0","1","1","9","9","AM","9 AM"
"Montclare","2019/6/9","0","1","1","10","10","AM","10 AM"
"Montclare","2019/6/9","1","0","1","17","5","PM","5 PM"
"Montclare","2019/6/9","1","0","1","21","9","PM","9 PM"
"Montclare","2019/6/9","1","0","1","23","11","PM","11 PM"
"Montclare","2019/6/10","0","1","1","7","7","AM","7 AM"
"Montclare","2019/6/10","1","0","1","8","8","AM","8 AM"
"Montclare","2019/6/10","0","1","1","9","9","AM","9 AM"
"Montclare","2019/6/10","0","1","1","10","10","AM","10 AM"
"Montclare","2019/6/10","1","0","1","13","1","PM","1 PM"
"Montclare","2019/6/10","1","0","1","14","2","PM","2 PM"
"Montclare","2019/6/10","0","1","1","15","3","PM","3 PM"
"Montclare","2019/6/10","0","1","1","17","5","PM","5 PM"
"Montclare","2019/6/10","1","0","1","19","7","PM","7 PM"
"Montclare","2019/6/10","1","0","1","21","9","PM","9 PM"
"Montclare","2019/6/10","1","0","1","22","10","PM","10 PM"
"Montclare","2019/6/11","0","1","1","4","4","AM","4 AM"
"Montclare","2019/6/11","1","0","1","9","9","AM","9 AM"
"Montclare","2019/6/11","0","1","1","10","10","AM","10 AM"
"Montclare","2019/6/11","1","0","1","18","6","PM","6 PM"
"Montclare","2019/6/12","1","0","1","0","12","AM","12 AM"
"Montclare","2019/6/12","1","0","1","5","5","AM","5 AM"
"Montclare","2019/6/12","1","0","1","10","10","AM","10 AM"
"Montclare","2019/6/12","1","0","1","11","11","AM","11 AM"
"Montclare","2019/6/12","0","1","1","12","12","PM","12 PM"
"Montclare","2019/6/12","1","0","1","13","1","PM","1 PM"
"Montclare","2019/6/12","1","0","1","14","2","PM","2 PM"
"Montclare","2019/6/12","0","1","1","15","3","PM","3 PM"
"Montclare","2019/6/12","1","0","1","16","4","PM","4 PM"
"Montclare","2019/6/12","0","1","1","17","5","PM","5 PM"
"Montclare","2019/6/13","0","1","1","4","4","AM","4 AM"
"Montclare","2019/6/13","0","1","1","7","7","AM","7 AM"
"Montclare","2019/6/13","0","1","1","12","12","PM","12 PM"
"Montclare","2019/6/13","1","0","1","13","1","PM","1 PM"
"Montclare","2019/6/13","1","0","1","15","3","PM","3 PM"
"Montclare","2019/6/13","1","0","1","20","8","PM","8 PM"
"Montclare","2019/6/13","1","0","1","21","9","PM","9 PM"
"Montclare","2019/6/13","1","1","2","22","10","PM","10 PM"
"Montclare","2019/6/13","1","0","1","23","11","PM","11 PM"
"Montclare","2019/6/14","1","0","1","18","6","PM","6 PM"
"Montclare","2019/6/15","0","1","1","3","3","AM","3 AM"
"Montclare","2019/6/15","1","0","1","22","10","PM","10 PM"
"Montclare","2019/6/16","1","0","1","3","3","AM","3 AM"
"Montclare","2019/6/16","1","0","1","5","5","AM","5 AM"
"Montclare","2019/6/16","1","0","1","8","8","AM","8 AM"
"Montclare","2019/6/16","1","0","1","13","1","PM","1 PM"
"Montclare","2019/6/16","1","0","1","15","3","PM","3 PM"
"Montclare","2019/6/16","1","0","1","16","4","PM","4 PM"
"Montclare","2019/6/16","1","0","1","17","5","PM","5 PM"
"Montclare","2019/6/16","1","0","1","18","6","PM","6 PM"
"Montclare","2019/6/17","1","0","1","0","12","AM","12 AM"
"Montclare","2019/6/17","0","1","1","4","4","AM","4 AM"
"Montclare","2019/6/17","1","1","2","10","10","AM","10 AM"
"Montclare","2019/6/17","0","1","1","11","11","AM","11 AM"
"Montclare","2019/6/17","0","1","1","12","12","PM","12 PM"
"Montclare","2019/6/17","0","1","1","14","2","PM","2 PM"
"Montclare","2019/6/18","1","0","1","9","9","AM","9 AM"
"Montclare","2019/6/18","1","0","1","11","11","AM","11 AM"
"Montclare","2019/6/19","0","1","1","4","4","AM","4 AM"
"Montclare","2019/6/19","1","0","1","8","8","AM","8 AM"
"Montclare","2019/6/19","2","1","3","15","3","PM","3 PM"
"Montclare","2019/6/20","0","1","1","4","4","AM","4 AM"
"Montclare","2019/6/20","1","0","1","8","8","AM","8 AM"
"Montclare","2019/6/20","0","1","1","11","11","AM","11 AM"
